Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
27-Oct-2024 19:30:00,0.0157633333777388,26.1357593536377,24,26.279842376709,20,25.3822708129883,20,26.7366514205933,22,28.9822540283203,24,25.2921524047852,28,25.3547954559326,23,26.3179864883423,22
27-Oct-2024 19:45:00,0.0157290322165335,26.11403465271,24,26.2513599395752,20,25.3735122680664,20,26.7256422042847,22,28.936674118042,24,25.2654762268066,28,25.360915184021,23,26.3333396911621,22
27-Oct-2024 20:00:00,0.0158064517402841,26.0680618286133,24,26.201208114624,20,25.3678722381592,20,26.7168779373169,22,28.8793640136719,24,25.2458190917969,28,25.3611125946045,23,26.3339500427246,22
27-Oct-2024 20:15:00,0.0158250001259148,26.0467853546143,24,26.1422100067139,20,25.3577041625977,20,26.704662322998,22,28.8323612213135,24,25.2681713104248,28,25.3634815216064,23,26.3342237472534,22
27-Oct-2024 20:30:00,0.0158096774811706,26.0138664245606,24,26.0856513977051,20,25.3570613861084,20,26.6953525543213,22,28.8000602722168,24,25.2862815856934,28,25.3629169464111,23,26.3088731765747,22
27-Oct-2024 20:45:00,0.0157031250419095,25.9910259246826,24,26.0649528503418,20,25.3391990661621,20,26.677659034729,22,28.7633628845215,24,25.2597923278809,28,25.358832359314,23,26.2796592712402,22
27-Oct-2024 21:00:00,0.0158032258491843,25.9715461730957,24,26.0489120483398,20,25.3181762695313,20,26.6689100265503,22,28.722282409668,24,25.2277030944824,28,25.363712310791,23,26.2376937866211,22
27-Oct-2024 21:15:00,0.0157903225852116,25.9421482086182,24,26.0249843597412,20,25.3091735839844,20,26.6568756103516,22,28.6973438262939,24,25.1872806549072,28,25.3629112243652,23,26.2100057601929,22
27-Oct-2024 21:30:00,0.0157161290727315,25.917106628418,24,26.0089073181152,20,25.2931652069092,20,26.6441497802734,22,28.6592178344727,24,25.1596183776856,28,25.3581552505493,23,26.1908884048462,22
27-Oct-2024 21:45:00,0.0154838707418211,25.9029350280762,24,25.9859638214111,20,25.2828807830811,20,26.6347532272339,22,28.6357612609863,24,25.1389808654785,28,25.3621978759766,23,26.1809692382813,22
27-Oct-2024 22:00:00,0.0157161290126462,25.9008445739746,24,25.9740715026856,20,25.2731037139893,20,26.6236219406128,22,28.5844688415527,24,25.1214656829834,28,25.3607950210571,23,26.1704168319702,22
27-Oct-2024 22:15:00,0.0156870967137717,25.8884372711182,24,25.9626865386963,20,25.2665328979492,20,26.6114664077759,22,28.5566310882568,24,25.1018886566162,28,25.3538370132446,23,26.1999654769897,22
27-Oct-2024 22:30:00,0.0156624999945052,25.8621826171875,24,25.9472770690918,20,25.2609901428223,20,26.6028623580933,22,28.5346622467041,24,25.0811195373535,28,25.3597812652588,23,26.2141218185425,22
27-Oct-2024 22:45:00,0.0158096773009146,25.8445320129395,24,25.9323406219482,20,25.243896484375,20,26.5902309417725,22,28.5288047790527,24,25.0625495910645,28,25.3655433654785,23,26.2291955947876,22
27-Oct-2024 23:00:00,0.015781249909196,25.8222789764404,24,25.9179668426514,20,25.2295818328857,20,26.5826034545898,22,28.4995174407959,24,25.056676864624,28,25.369312286377,23,26.2048463821411,22
27-Oct-2024 23:15:00,0.0157612901361239,25.8414649963379,24,25.9171829223633,20,25.2358703613281,20,26.5750217437744,22,28.4629230499268,24,25.0497970581055,28,25.3708143234253,23,26.1834363937378,22
27-Oct-2024 23:30:00,0.0160093750746455,25.8355598449707,24,25.9026145935059,20,25.226692199707,20,26.5609912872314,22,28.4526805877686,24,25.0367240905762,28,25.3691644668579,23,26.1554012298584,22
27-Oct-2024 23:45:00,0.0157406248617917,25.8089027404785,24,25.8888702392578,20,25.2201385498047,20,26.5536231994629,22,28.4438991546631,24,25.0270442962646,28,25.3737545013428,23,26.1238317489624,22
28-Oct-2024 00:00:00,0.0157600000500679,25.813591003418,24,25.8843479156494,20,25.215877532959,20,26.5445241928101,22,28.4556007385254,24,25.0850791931152,28,25.3764352798462,23,26.0970735549927,22
28-Oct-2024 00:15:00,0.0156064515392626,25.8039264678955,24,25.8740158081055,20,25.2039699554443,20,26.5365314483643,22,28.4160976409912,24,25.1178531646729,28,25.3779458999634,23,26.0606107711792,22
28-Oct-2024 00:30:00,0.0156833332963288,25.8103675842285,24,25.8658466339111,20,25.1971797943115,20,26.5331315994263,22,28.4190216064453,24,25.1358985900879,28,25.3891439437866,23,26.0553369522095,22
28-Oct-2024 00:45:00,0.0158225805348446,25.8038864135742,24,25.8638973236084,20,25.1929798126221,20,26.5242004394531,22,28.4131679534912,24,25.1593360900879,28,25.3997001647949,23,26.1314468383789,22
28-Oct-2024 01:00:00,0.0157437499728985,25.780158996582,24,25.8569431304932,20,25.1761436462402,20,26.5170783996582,22,28.4175605773926,24,25.1931018829346,28,25.3951807022095,23,26.1564340591431,22
28-Oct-2024 01:15:00,0.0158374999882653,25.7716693878174,24,25.8506736755371,20,25.1605453491211,20,26.5124616622925,22,28.4146347045898,24,25.1937694549561,28,25.3980922698975,23,26.1638107299805,22
